chain_names,source_path,source_owner,target_path,target_owner,specifier,detection_kinds,source_kind,target_kind,runtime_reachable,source_runtime_boundary,target_runtime_boundary,evidence
customer_followup|shared_types_services,src/modules/customer-center/domain/customer-projections.ts,customer-center,src/modules/institution-contracts/v1/customer.ts,institution-contracts,@/modules/institution-contracts/v1/customer,static_import_or_export,production,production,yes,no,no,src/modules/customer-center/domain/customer-projections.ts -> @/modules/institution-contracts/v1/customer
customer_followup|shared_types_services,src/modules/institution-conversations/domain/conversations.ts,institution-conversations,src/modules/institution-contracts/v1/customer.ts,institution-contracts,@/modules/institution-contracts/v1/customer,static_import_or_export,production,production,yes,no,no,src/modules/institution-conversations/domain/conversations.ts -> @/modules/institution-contracts/v1/customer
knowledge_workbench,src/modules/institution-workbench/components/InstitutionWorkbenchShell.tsx,institution-workbench,src/shared/utils/cn.ts,__src_shared__,@/shared/utils/cn,static_import_or_export,production,production,yes,no,no,src/modules/institution-workbench/components/InstitutionWorkbenchShell.tsx -> @/shared/utils/cn
knowledge_workbench,src/modules/institution-workbench/components/WorkbenchActionQueue.tsx,institution-workbench,src/shared/utils/cn.ts,__src_shared__,@/shared/utils/cn,static_import_or_export,production,production,yes,no,no,src/modules/institution-workbench/components/WorkbenchActionQueue.tsx -> @/shared/utils/cn
customer_followup|knowledge_workbench|shared_types_services,src/modules/institution-workbench/domain/workbench-action-view-models.ts,institution-workbench,src/modules/institution-contracts/v1/institution-action.ts,institution-contracts,@/modules/institution-contracts/v1/institution-action,static_import_or_export,production,production,yes,no,no,src/modules/institution-workbench/domain/workbench-action-view-models.ts -> @/modules/institution-contracts/v1/institution-action
customer_followup|knowledge_workbench|shared_types_services,src/modules/institution-workbench/domain/workbench-action-view-models.ts,institution-workbench,src/modules/institution-contracts/v1/institution-source.ts,institution-contracts,@/modules/institution-contracts/v1/institution-source,static_import_or_export,production,production,yes,no,no,src/modules/institution-workbench/domain/workbench-action-view-models.ts -> @/modules/institution-contracts/v1/institution-source
customer_followup|knowledge_workbench|shared_types_services,src/modules/institution-workbench/domain/workbench-capability-view-models.ts,institution-workbench,src/modules/institution-contracts/v1/institution-source.ts,institution-contracts,@/modules/institution-contracts/v1/institution-source,static_import_or_export,production,production,yes,no,no,src/modules/institution-workbench/domain/workbench-capability-view-models.ts -> @/modules/institution-contracts/v1/institution-source
customer_followup|knowledge_workbench|shared_types_services,src/modules/institution-workbench/domain/workbench-lifecycle-view-models.ts,institution-workbench,src/modules/institution-contracts/v1/customer.ts,institution-contracts,@/modules/institution-contracts/v1/customer,static_import_or_export,production,production,yes,no,no,src/modules/institution-workbench/domain/workbench-lifecycle-view-models.ts -> @/modules/institution-contracts/v1/customer
customer_followup|knowledge_workbench|shared_types_services,src/modules/institution-workbench/domain/workbench-lifecycle-view-models.ts,institution-workbench,src/modules/institution-contracts/v1/institution-source.ts,institution-contracts,@/modules/institution-contracts/v1/institution-source,static_import_or_export,production,production,yes,no,no,src/modules/institution-workbench/domain/workbench-lifecycle-view-models.ts -> @/modules/institution-contracts/v1/institution-source
knowledge_workbench|shared_types_services,src/modules/institution-workbench/server/institution-workbench-entry.ts,institution-workbench,src/modules/security/server/institution-section-guard.ts,security,@/modules/security/server/institution-section-guard,static_import_or_export,production,production,yes,yes,yes,src/modules/institution-workbench/server/institution-workbench-entry.ts -> @/modules/security/server/institution-section-guard
knowledge_workbench,src/modules/institution-workbench/server/institution-workbench-runtime.ts,institution-workbench,src/modules/institution/server/institution-server-runtime.ts,institution,@/modules/institution/server/institution-server-runtime,static_import_or_export,production,production,yes,yes,yes,src/modules/institution-workbench/server/institution-workbench-runtime.ts -> @/modules/institution/server/institution-server-runtime
knowledge_workbench|shared_types_services,src/modules/institution-workbench/server/institution-workbench-runtime.ts,institution-workbench,src/modules/security/server/institution-request-authorization.ts,security,@/modules/security/server/institution-request-authorization,static_import_or_export,production,production,yes,yes,yes,src/modules/institution-workbench/server/institution-workbench-runtime.ts -> @/modules/security/server/institution-request-authorization
knowledge_workbench,src/modules/institution-workbench/tests/HospitalWorkbenchEntry.test.tsx,institution-workbench,src/app/hospital/page.tsx,__src_app__,@/app/hospital/page,static_import_or_export,test,production,no,no,no,src/modules/institution-workbench/tests/HospitalWorkbenchEntry.test.tsx -> @/app/hospital/page
knowledge_workbench|shared_types_services,src/modules/institution-workbench/tests/HospitalWorkbenchEntry.test.tsx,institution-workbench,src/modules/auth/server/auth-account-repository.ts,auth,@/modules/auth/server/auth-account-repository,static_import_or_export,test,production,no,no,yes,src/modules/institution-workbench/tests/HospitalWorkbenchEntry.test.tsx -> @/modules/auth/server/auth-account-repository
customer_followup|knowledge_workbench|shared_types_services,src/modules/institution-workbench/tests/HospitalWorkbenchEntry.test.tsx,institution-workbench,src/modules/institution-contracts/v1/institution-navigation.ts,institution-contracts,@/modules/institution-contracts/v1/institution-navigation,static_import_or_export,test,production,no,no,no,src/modules/institution-workbench/tests/HospitalWorkbenchEntry.test.tsx -> @/modules/institution-contracts/v1/institution-navigation
knowledge_workbench,src/modules/institution-workbench/tests/HospitalWorkbenchEntry.test.tsx,institution-workbench,src/modules/institution/server/institution-server-runtime.ts,institution,@/modules/institution/server/institution-server-runtime,test_mock,test,production,no,no,yes,src/modules/institution-workbench/tests/HospitalWorkbenchEntry.test.tsx -> @/modules/institution/server/institution-server-runtime
knowledge_workbench|shared_types_services,src/modules/institution-workbench/tests/HospitalWorkbenchEntry.test.tsx,institution-workbench,src/modules/security/server/institution-anchor-repository.ts,security,@/modules/security/server/institution-anchor-repository,static_import_or_export,test,production,no,no,yes,src/modules/institution-workbench/tests/HospitalWorkbenchEntry.test.tsx -> @/modules/security/server/institution-anchor-repository
knowledge_workbench,src/modules/institution-workbench/tests/InstitutionWorkbenchRuntime.test.ts,institution-workbench,src/modules/institution/server/institution-server-runtime.ts,institution,@/modules/institution/server/institution-server-runtime,literal_dynamic_or_require|static_import_or_export|test_mock,test,production,no,yes,yes,src/modules/institution-workbench/tests/InstitutionWorkbenchRuntime.test.ts -> @/modules/institution/server/institution-server-runtime
customer_followup|knowledge_workbench|shared_types_services,src/modules/institution-workbench/tests/WorkbenchCapabilityContractBoundary.test.ts,institution-workbench,src/modules/institution-contracts/v1/institution-capability.ts,institution-contracts,@/modules/institution-contracts/v1/institution-capability,static_import_or_export,test,production,no,yes,no,src/modules/institution-workbench/tests/WorkbenchCapabilityContractBoundary.test.ts -> @/modules/institution-contracts/v1/institution-capability
knowledge_workbench,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,institution,src/modules/knowledge-base/domain/v1-knowledge-base-controlled-trial-readiness.ts,knowledge-base,@/modules/knowledge-base/domain/v1-knowledge-base-controlled-trial-readiness,static_import_or_export,production,production,yes,yes,no,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx -> @/modules/knowledge-base/domain/v1-knowledge-base-controlled-trial-readiness
shared_types_services,src/modules/institution/domain/ai-auto-strategy.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,no,no,src/modules/institution/domain/ai-auto-strategy.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/domain/ai-conversation-workbench.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,no,no,src/modules/institution/domain/ai-conversation-workbench.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/domain/appointment-records.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,no,no,src/modules/institution/domain/appointment-records.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/domain/customer-records.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,no,no,src/modules/institution/domain/customer-records.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/domain/customer-timeline.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,no,no,src/modules/institution/domain/customer-timeline.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/domain/followup-workflow.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,no,no,src/modules/institution/domain/followup-workflow.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/domain/real-channel-preflight.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,no,no,src/modules/institution/domain/real-channel-preflight.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/domain/real-channel-preflight.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,no,no,src/modules/institution/domain/real-channel-preflight.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/domain/wecom-controlled-reachout.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,no,no,src/modules/institution/domain/wecom-controlled-reachout.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/domain/wecom-official-dry-run-config.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/domain/wecom-official-dry-run-config.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/domain/wecom-official-dry-run-config.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/domain/wecom-official-dry-run-config.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/domain/wecom-official-dry-run.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/domain/wecom-official-dry-run.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/domain/wecom-official-dry-run.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/domain/wecom-official-dry-run.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/domain/wecom-real-send-proof.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,no,no,src/modules/institution/domain/wecom-real-send-proof.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/followup-customer-timeline-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/followup-customer-timeline-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/followup-message-draft-api.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/followup-message-draft-api.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/server/followup-message-draft-api.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/followup-message-draft-api.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/followup-message-draft-service.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/followup-message-draft-service.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/server/followup-message-draft-service.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/followup-message-draft-service.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/server/followup-message-draft-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/followup-message-draft-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/followup-operations-dashboard-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/followup-operations-dashboard-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/followup-path-analysis-service.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/followup-path-analysis-service.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/server/followup-path-enrollment-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/followup-path-enrollment-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/his-connection-credential-service.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/his-connection-credential-service.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/server/his-connection-credential-service.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/his-connection-credential-service.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/server/his-connection-credential-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/his-connection-credential-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/his-connection-status-service.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/his-connection-status-service.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/server/his-connection-status-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/his-connection-status-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/his-connection-test-connection-service.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/his-connection-test-connection-service.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/server/his-connection-test-connection-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/his-connection-test-connection-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/his-connection-write-service.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/his-connection-write-service.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/server/his-connection-write-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/his-connection-write-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/institution-ai-call-service.ts,institution,src/modules/security/server/secretEncryption.ts,security,@/modules/security/server/secretEncryption,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/institution-ai-call-service.ts -> @/modules/security/server/secretEncryption
shared_types_services,src/modules/institution/server/institution-ai-call-usage-repository.ts,institution,src/modules/security/server/secretEncryption.ts,security,@/modules/security/server/secretEncryption,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/institution-ai-call-usage-repository.ts -> @/modules/security/server/secretEncryption
customer_followup|shared_types_services,src/modules/institution/server/institution-capability-status-reader.ts,institution,src/modules/institution-contracts/v1/institution-capability.ts,institution-contracts,@/modules/institution-contracts/v1/institution-capability,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/institution-capability-status-reader.ts -> @/modules/institution-contracts/v1/institution-capability
shared_types_services,src/modules/institution/server/institution-rag-answer-provider.ts,institution,src/modules/security/server/secretEncryption.ts,security,@/modules/security/server/secretEncryption,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/institution-rag-answer-provider.ts -> @/modules/security/server/secretEncryption
shared_types_services,src/modules/institution/server/institution-server-runtime.ts,institution,src/modules/auth/server/auth-account-repository.ts,auth,@/modules/auth/server/auth-account-repository,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/institution-server-runtime.ts -> @/modules/auth/server/auth-account-repository
shared_types_services,src/modules/institution/server/institution-server-runtime.ts,institution,src/modules/security/server/institution-anchor-repository.ts,security,@/modules/security/server/institution-anchor-repository,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/institution-server-runtime.ts -> @/modules/security/server/institution-anchor-repository
shared_types_services,src/modules/institution/server/institution-server-runtime.ts,institution,src/modules/security/server/institution-guard-evidence.ts,security,@/modules/security/server/institution-guard-evidence,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/institution-server-runtime.ts -> @/modules/security/server/institution-guard-evidence
shared_types_services,src/modules/institution/server/institution-server-runtime.ts,institution,src/modules/security/server/institution-guard-reference.ts,security,@/modules/security/server/institution-guard-reference,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/institution-server-runtime.ts -> @/modules/security/server/institution-guard-reference
shared_types_services,src/modules/institution/server/institution-server-runtime.ts,institution,src/modules/security/server/institution-guard-runtime-config.ts,security,@/modules/security/server/institution-guard-runtime-config,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/institution-server-runtime.ts -> @/modules/security/server/institution-guard-runtime-config
shared_types_services,src/modules/institution/server/institution-server-runtime.ts,institution,src/modules/security/server/institution-membership-provider.ts,security,@/modules/security/server/institution-membership-provider,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/institution-server-runtime.ts -> @/modules/security/server/institution-membership-provider
shared_types_services,src/modules/institution/server/tenant-business-api.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/tenant-business-api.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/server/trusted-reachout-safety-service.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/trusted-reachout-safety-service.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/server/trusted-reachout-safety-service.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/trusted-reachout-safety-service.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/server/trusted-reachout-safety-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/trusted-reachout-safety-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/wecom-controlled-reachout-service.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/wecom-controlled-reachout-service.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/server/wecom-controlled-reachout-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/wecom-controlled-reachout-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/wecom-customer-mapping-review-action-mock-runtime.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/wecom-customer-mapping-review-action-mock-runtime.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/wecom-customer-mapping-service.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/wecom-customer-mapping-service.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/server/wecom-customer-mapping-service.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/wecom-customer-mapping-service.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/server/wecom-customer-mapping-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/wecom-customer-mapping-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/wecom-dry-run-snapshot-service.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/wecom-dry-run-snapshot-service.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/server/wecom-dry-run-snapshot-service.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,static_import_or_export,production,production,yes,yes,yes,src/modules/institution/server/wecom-dry-run-snapshot-service.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/server/wecom-dry-run-snapshot-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/wecom-dry-run-snapshot-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/wecom-real-send-execution-shell-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/wecom-real-send-execution-shell-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/server/wecom-real-send-proof-repository.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/wecom-real-send-proof-repository.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/server/wecom-real-send-proof-service.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/wecom-real-send-proof-service.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/server/wecom-real-send-proof-service.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,static_import_or_export,production,production,yes,yes,no,src/modules/institution/server/wecom-real-send-proof-service.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/CustomerFollowUpFeedbackApiRoute.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/CustomerFollowUpFeedbackApiRoute.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/CustomerFollowUpFeedbackApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/CustomerFollowUpFeedbackApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/CustomerFollowUpOverviewApiRoute.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/CustomerFollowUpOverviewApiRoute.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/CustomerFollowUpOverviewApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/CustomerFollowUpOverviewApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/CustomerFollowUpOverviewApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/CustomerFollowUpOverviewApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/CustomerFollowUpTimelineApiRoute.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/CustomerFollowUpTimelineApiRoute.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/CustomerFollowUpTimelineApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/CustomerFollowUpTimelineApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/CustomerFollowUpTimelineApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/CustomerFollowUpTimelineApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/CustomerImportApiRoute.test.ts,institution,src/modules/audit/domain/audit-events.ts,audit,@/modules/audit/domain/audit-events,test_mock,test,production,no,yes,no,src/modules/institution/tests/CustomerImportApiRoute.test.ts -> @/modules/audit/domain/audit-events
shared_types_services,src/modules/institution/tests/CustomerImportApiRoute.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/CustomerImportApiRoute.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/CustomerImportApiRoute.test.ts,institution,src/modules/security/domain/access-control.ts,security,@/modules/security/domain/access-control,test_mock,test,production,no,yes,no,src/modules/institution/tests/CustomerImportApiRoute.test.ts -> @/modules/security/domain/access-control
shared_types_services,src/modules/institution/tests/CustomerImportApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/CustomerImportApiRoute.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/CustomerTimelineApiRoutes.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,test_mock,test,production,no,yes,yes,src/modules/institution/tests/CustomerTimelineApiRoutes.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/CustomerTimelineApiRoutes.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,test_mock,test,production,no,yes,yes,src/modules/institution/tests/CustomerTimelineApiRoutes.test.ts -> @/modules/security/server/access-context
shared_types_services,src/modules/institution/tests/DashboardStatsLegacyApiRoute.test.ts,institution,src/modules/audit/server/audit-event-repository.ts,audit,@/modules/audit/server/audit-event-repository,literal_dynamic_or_require|test_mock,test,production,no,yes,yes,src/modules/institution/tests/DashboardStatsLegacyApiRoute.test.ts -> @/modules/audit/server/audit-event-repository
shared_types_services,src/modules/institution/tests/DashboardStatsLegacyApiRoute.test.ts,institution,src/modules/auth/domain/session.ts,auth,@/modules/auth/domain/session,static_import_or_export,test,production,no,yes,no,src/modules/institution/tests/DashboardStatsLegacyApiRoute.test.ts -> @/modules/auth/domain/session
shared_types_services,src/modules/institution/tests/DashboardStatsLegacyApiRoute.test.ts,institution,src/modules/security/domain/safety-switch.ts,security,@/modules/security/domain/safety-switch,literal_dynamic_or_require|test_mock,test,production,no,yes,no,src/modules/institution/tests/DashboardStatsLegacyApiRoute.test.ts -> @/modules/security/domain/safety-switch
shared_types_services,src/modules/institution/tests/DashboardStatsLegacyApiRoute.test.ts,institution,src/modules/security/server/access-context.ts,security,@/modules/security/server/access-context,literal_dynamic_or_require|test_mock,test,production,no,yes,yes,src/modules/institution/tests/DashboardStatsLegacyApiRoute.test.ts -> @/modules/security/server/access-context
