source_path,target_path,specifier,import_kind,scope,source_module,target_module,source_role,target_role,source_owner,target_owner,reverse_dependency,cycle_edge,risk
src/app/api/institution/wecom/customer-mapping-candidates/handler.ts,src/modules/institution/server/wecom-customer-mapping-candidates-reader.ts,@/modules/institution/server/wecom-customer-mapping-candidates-reader,runtime,cross_module_internal,app,institution,other,server_service,wecom,wecom,no,no,medium
src/app/api/institution/wecom/customer-mapping-candidates/handler.ts,src/modules/institution/server/wecom-customer-mapping-review-action-mock-runtime.ts,@/modules/institution/server/wecom-customer-mapping-review-action-mock-runtime,type,cross_module_internal,app,institution,other,server_service,wecom,wecom,no,no,medium
src/app/api/institution/wecom/customer-mapping-candidates/handler.ts,src/modules/institution/view-models/wecom-customer-mapping-candidates.ts,@/modules/institution/view-models/wecom-customer-mapping-candidates,runtime,cross_module_internal,app,institution,other,other,wecom,wecom,no,no,medium
src/app/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions/handler.ts,src/modules/institution/domain/wecom-customer-mapping-review-actions.ts,@/modules/institution/domain/wecom-customer-mapping-review-actions,type,cross_module_internal,app,institution,other,domain,wecom,wecom,no,no,medium
src/app/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions/handler.ts,src/modules/institution/server/wecom-customer-mapping-review-action-mock-runtime.ts,@/modules/institution/server/wecom-customer-mapping-review-action-mock-runtime,type,cross_module_internal,app,institution,other,server_service,wecom,wecom,no,no,medium
src/app/api/v1/open-platform/ai-usage/route.ts,src/modules/institution/server/institution-ai-call-service.ts,@/modules/institution/server/institution-ai-call-service,runtime,cross_module_internal,app,institution,other,server_service,entitlement,ai,no,no,medium
src/app/api/v1/open-platform/ai-usage/route.ts,src/modules/institution/server/institution-ai-call-usage-repository.ts,@/modules/institution/server/institution-ai-call-usage-repository,runtime,cross_module_internal,app,institution,other,server_repository,entitlement,entitlement,no,no,medium
src/app/api/v1/open-platform/tenants/[tenantId]/account/route.ts,src/modules/institution/server/tenant-quota-enforcement.ts,@/modules/institution/server/tenant-quota-enforcement,runtime,cross_module_internal,app,institution,other,server_service,shared,entitlement,no,no,medium
src/app/api/v1/open-platform/tenants/[tenantId]/entitlement-usage/route.ts,src/modules/institution/server/entitlement-usage-service.ts,@/modules/institution/server/entitlement-usage-service,runtime,cross_module_internal,app,institution,other,server_service,entitlement,entitlement,no,no,medium
src/app/api/v1/open-platform/tenants/route.ts,src/modules/institution/domain/quota-enforcement.ts,@/modules/institution/domain/quota-enforcement,runtime,cross_module_internal,app,institution,other,domain,shared,entitlement,no,no,medium
src/app/hospital/[...slug]/page.tsx,src/modules/institution/components/InstitutionCapabilityOffPage.tsx,@/modules/institution/components/InstitutionCapabilityOffPage,runtime,cross_module_internal,app,institution,component,component,his,shared,no,no,medium
src/app/hospital/[...slug]/page.tsx,src/modules/institution/components/InstitutionNavigationShell.tsx,@/modules/institution/components/InstitutionNavigationShell,runtime,cross_module_internal,app,institution,component,component,his,shared,no,no,medium
src/app/hospital/[...slug]/page.tsx,src/modules/institution/components/InstitutionPageState.tsx,@/modules/institution/components/InstitutionPageState,runtime,cross_module_internal,app,institution,component,component,his,shared,no,no,medium
src/app/hospital/[...slug]/page.tsx,src/modules/institution/server/institution-server-runtime.ts,@/modules/institution/server/institution-server-runtime,runtime,cross_module_internal,app,institution,component,server_service,his,shared,no,no,medium
src/app/hospital/page.tsx,src/modules/institution/components/InstitutionNavigationShell.tsx,@/modules/institution/components/InstitutionNavigationShell,runtime,cross_module_internal,app,institution,component,component,his,shared,no,no,medium
src/app/hospital/page.tsx,src/modules/institution/server/institution-server-runtime.ts,@/modules/institution/server/institution-server-runtime,runtime,cross_module_internal,app,institution,component,server_service,his,shared,no,no,medium
src/modules/audit/server/audit-event-repository.ts,src/modules/institution/domain/followup-path-analysis.ts,@/modules/institution/domain/followup-path-analysis,type,cross_module_internal,audit,institution,server_repository,domain,audit,followup,no,no,medium
src/modules/institution-workbench/server/institution-workbench-runtime.ts,src/modules/institution/server/institution-server-runtime.ts,@/modules/institution/server/institution-server-runtime,runtime,cross_module_internal,institution-workbench,institution,server_service,server_service,shared,shared,no,no,medium
src/modules/institution-workbench/tests/InstitutionWorkbenchRuntime.test.ts,src/modules/institution/server/institution-server-runtime.ts,@/modules/institution/server/institution-server-runtime,runtime,cross_module_internal,institution-workbench,institution,test,server_service,shared,shared,no,no,medium
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/appointment-records.ts,@/modules/institution/domain/appointment-records,type,institution_internal,institution,institution,client,domain,shared,appointment,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/customer-import.ts,@/modules/institution/domain/customer-import,type,institution_internal,institution,institution,client,domain,shared,customer,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/customer-records.ts,@/modules/institution/domain/customer-records,type,institution_internal,institution,institution,client,domain,shared,customer,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/customer-timeline.ts,@/modules/institution/domain/customer-timeline,type,institution_internal,institution,institution,client,domain,shared,customer,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/followup-customer-timeline.ts,@/modules/institution/domain/followup-customer-timeline,type,institution_internal,institution,institution,client,domain,shared,followup,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/followup-message-drafts.ts,@/modules/institution/domain/followup-message-drafts,type,institution_internal,institution,institution,client,domain,shared,followup,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/followup-operations-dashboard.ts,@/modules/institution/domain/followup-operations-dashboard,type,institution_internal,institution,institution,client,domain,shared,followup,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/followup-path-enrollment.ts,@/modules/institution/domain/followup-path-enrollment,type,institution_internal,institution,institution,client,domain,shared,followup,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/followup-workflow.ts,@/modules/institution/domain/followup-workflow,type,institution_internal,institution,institution,client,domain,shared,followup,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/institution-knowledge-management.ts,@/modules/institution/domain/institution-knowledge-management,type,institution_internal,institution,institution,client,domain,shared,knowledge,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/treatment-followup-suggestions.ts,@/modules/institution/domain/treatment-followup-suggestions,type,institution_internal,institution,institution,client,domain,shared,followup,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/treatment-summaries.ts,@/modules/institution/domain/treatment-summaries,type,institution_internal,institution,institution,client,domain,shared,treatment,no,no,low
src/modules/institution/client/tenant-business-client.ts,src/modules/institution/domain/wecom-controlled-reachout.ts,@/modules/institution/domain/wecom-controlled-reachout,type,institution_internal,institution,institution,client,domain,shared,wecom,no,no,low
src/modules/institution/client/trusted-reachout-safety-client.ts,src/modules/institution/domain/trusted-reachout-safety.ts,@/modules/institution/domain/trusted-reachout-safety,runtime,institution_internal,institution,institution,client,domain,shared,shared,no,no,low
src/modules/institution/client/wecom-customer-mapping-client.ts,src/modules/institution/domain/customer-records.ts,@/modules/institution/domain/customer-records,type,institution_internal,institution,institution,client,domain,wecom,customer,no,no,low
src/modules/institution/client/wecom-customer-mapping-client.ts,src/modules/institution/domain/wecom-customer-mapping.ts,@/modules/institution/domain/wecom-customer-mapping,runtime,institution_internal,institution,institution,client,domain,wecom,wecom,no,no,low
src/modules/institution/client/wecom-customer-mapping-review-actions-client.ts,src/modules/institution/domain/wecom-customer-mapping-review-actions.ts,@/modules/institution/domain/wecom-customer-mapping-review-actions,type,institution_internal,institution,institution,client,domain,wecom,wecom,no,no,low
src/modules/institution/client/wecom-customer-mapping-review-actions-client.ts,src/modules/institution/domain/wecom-customer-mapping-review-actions.ts,@/modules/institution/domain/wecom-customer-mapping-review-actions,type,institution_internal,institution,institution,client,domain,wecom,wecom,no,no,low
src/modules/institution/components/AiConversationWorkbenchShell.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,conversation,,no,no,low
src/modules/institution/components/AiConversationWorkbenchShell.tsx,,react,runtime,external_package,institution,react,component,external_package,conversation,,no,no,low
src/modules/institution/components/AiConversationWorkbenchShell.tsx,src/modules/institution/components/WeComCustomerMappingPanel.tsx,@/modules/institution/components/WeComCustomerMappingPanel,runtime,institution_internal,institution,institution,component,component,conversation,wecom,no,no,low
src/modules/institution/components/AiConversationWorkbenchShell.tsx,src/modules/institution/domain/ai-auto-strategy.ts,@/modules/institution/domain/ai-auto-strategy,runtime,institution_internal,institution,institution,component,domain,conversation,ai,no,no,low
src/modules/institution/components/AiConversationWorkbenchShell.tsx,src/modules/institution/domain/ai-conversation-workbench.ts,@/modules/institution/domain/ai-conversation-workbench,runtime,institution_internal,institution,institution,component,domain,conversation,ai,no,no,low
src/modules/institution/components/AiConversationWorkbenchShell.tsx,src/shared/utils/cn.ts,@/shared/utils/cn,runtime,cross_module_internal,institution,src_other,component,other,conversation,shared,no,no,medium
src/modules/institution/components/AppointmentCenterShell.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,appointment,,no,no,low
src/modules/institution/components/AppointmentCenterShell.tsx,,react,runtime,external_package,institution,react,component,external_package,appointment,,no,no,low
src/modules/institution/components/AppointmentCenterShell.tsx,src/modules/institution/client/tenant-business-client.ts,@/modules/institution/client/tenant-business-client,runtime,institution_internal,institution,institution,component,client,appointment,shared,no,no,low
src/modules/institution/components/AppointmentCenterShell.tsx,src/modules/institution/components/InstitutionPageState.tsx,@/modules/institution/components/InstitutionPageState,runtime,institution_internal,institution,institution,component,component,appointment,shared,no,no,low
src/modules/institution/components/AppointmentCenterShell.tsx,src/modules/institution/components/InstitutionSectionHeader.tsx,@/modules/institution/components/InstitutionSectionHeader,runtime,institution_internal,institution,institution,component,component,appointment,shared,no,no,low
src/modules/institution/components/AppointmentCenterShell.tsx,src/modules/institution/domain/appointment-records.ts,@/modules/institution/domain/appointment-records,type,institution_internal,institution,institution,component,domain,appointment,appointment,no,no,low
src/modules/institution/components/AppointmentCenterShell.tsx,src/modules/institution/domain/customer-records.ts,@/modules/institution/domain/customer-records,type,institution_internal,institution,institution,component,domain,appointment,customer,no,no,low
src/modules/institution/components/AppointmentCenterShell.tsx,src/modules/institution/domain/tenant-business-view-models.ts,@/modules/institution/domain/tenant-business-view-models,runtime,institution_internal,institution,institution,component,domain,appointment,ai,no,no,low
src/modules/institution/components/CustomerCenterShell.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,customer,,no,no,low
src/modules/institution/components/CustomerCenterShell.tsx,,react,runtime,external_package,institution,react,component,external_package,customer,,no,no,low
src/modules/institution/components/CustomerCenterShell.tsx,src/modules/institution/client/tenant-business-client.ts,@/modules/institution/client/tenant-business-client,runtime,institution_internal,institution,institution,component,client,customer,shared,no,no,low
src/modules/institution/components/CustomerCenterShell.tsx,src/modules/institution/components/CustomerTimelineDrawer.tsx,@/modules/institution/components/CustomerTimelineDrawer,runtime,institution_internal,institution,institution,component,component,customer,customer,no,no,low
src/modules/institution/components/CustomerCenterShell.tsx,src/modules/institution/components/InstitutionPageState.tsx,@/modules/institution/components/InstitutionPageState,runtime,institution_internal,institution,institution,component,component,customer,shared,no,no,low
src/modules/institution/components/CustomerCenterShell.tsx,src/modules/institution/components/InstitutionSectionHeader.tsx,@/modules/institution/components/InstitutionSectionHeader,runtime,institution_internal,institution,institution,component,component,customer,shared,no,no,low
src/modules/institution/components/CustomerCenterShell.tsx,src/modules/institution/domain/customer-import.ts,@/modules/institution/domain/customer-import,runtime,institution_internal,institution,institution,component,domain,customer,customer,no,no,low
src/modules/institution/components/CustomerCenterShell.tsx,src/modules/institution/domain/customer-records.ts,@/modules/institution/domain/customer-records,type,institution_internal,institution,institution,component,domain,customer,customer,no,no,low
src/modules/institution/components/CustomerCenterShell.tsx,src/modules/institution/domain/customer-timeline.ts,@/modules/institution/domain/customer-timeline,type,institution_internal,institution,institution,component,domain,customer,customer,no,no,low
src/modules/institution/components/CustomerCenterShell.tsx,src/modules/institution/domain/tenant-business-view-models.ts,@/modules/institution/domain/tenant-business-view-models,runtime,institution_internal,institution,institution,component,domain,customer,ai,no,no,low
src/modules/institution/components/CustomerCenterShell.tsx,src/shared/utils/cn.ts,@/shared/utils/cn,runtime,cross_module_internal,institution,src_other,component,other,customer,shared,no,no,medium
src/modules/institution/components/CustomerTimelineDrawer.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,customer,,no,no,low
src/modules/institution/components/CustomerTimelineDrawer.tsx,,react,runtime,external_package,institution,react,component,external_package,customer,,no,no,low
src/modules/institution/components/CustomerTimelineDrawer.tsx,src/modules/institution/client/tenant-business-client.ts,@/modules/institution/client/tenant-business-client,runtime,institution_internal,institution,institution,component,client,customer,shared,no,no,low
src/modules/institution/components/CustomerTimelineDrawer.tsx,src/modules/institution/components/InstitutionPageState.tsx,@/modules/institution/components/InstitutionPageState,runtime,institution_internal,institution,institution,component,component,customer,shared,no,no,low
src/modules/institution/components/CustomerTimelineDrawer.tsx,src/modules/institution/domain/appointment-records.ts,@/modules/institution/domain/appointment-records,type,institution_internal,institution,institution,component,domain,customer,appointment,no,no,low
src/modules/institution/components/CustomerTimelineDrawer.tsx,src/modules/institution/domain/customer-timeline.ts,@/modules/institution/domain/customer-timeline,type,institution_internal,institution,institution,component,domain,customer,customer,no,no,low
src/modules/institution/components/CustomerTimelineDrawer.tsx,src/modules/institution/domain/followup-customer-timeline.ts,@/modules/institution/domain/followup-customer-timeline,type,institution_internal,institution,institution,component,domain,customer,followup,no,no,low
src/modules/institution/components/CustomerTimelineDrawer.tsx,src/modules/institution/domain/followup-workflow.ts,@/modules/institution/domain/followup-workflow,type,institution_internal,institution,institution,component,domain,customer,followup,no,no,low
src/modules/institution/components/CustomerTimelineDrawer.tsx,src/modules/institution/domain/tenant-business-view-models.ts,@/modules/institution/domain/tenant-business-view-models,runtime,institution_internal,institution,institution,component,domain,customer,ai,no,no,low
src/modules/institution/components/CustomerTimelineDrawer.tsx,src/modules/institution/domain/treatment-summaries.ts,@/modules/institution/domain/treatment-summaries,type,institution_internal,institution,institution,component,domain,customer,treatment,no,no,low
src/modules/institution/components/HisConnectionReadOnlyPanel.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,his,,no,no,low
src/modules/institution/components/HisConnectionReadOnlyPanel.tsx,,react,runtime,external_package,institution,react,component,external_package,his,,no,no,low
src/modules/institution/components/HisConnectionReadOnlyPanel.tsx,src/modules/institution/components/InstitutionPageState.tsx,@/modules/institution/components/InstitutionPageState,runtime,institution_internal,institution,institution,component,component,his,shared,no,no,low
src/modules/institution/components/HisConnectionReadOnlyPanel.tsx,src/modules/institution/components/InstitutionSectionHeader.tsx,@/modules/institution/components/InstitutionSectionHeader,runtime,institution_internal,institution,institution,component,component,his,shared,no,no,low
src/modules/institution/components/HisConnectionReadOnlyPanel.tsx,src/shared/utils/cn.ts,@/shared/utils/cn,runtime,cross_module_internal,institution,src_other,component,other,his,shared,no,no,medium
src/modules/institution/components/InstitutionAiServiceUsageShell.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,entitlement,,no,no,low
src/modules/institution/components/InstitutionAiServiceUsageShell.tsx,,react,runtime,external_package,institution,react,component,external_package,entitlement,,no,no,low
src/modules/institution/components/InstitutionAiServiceUsageShell.tsx,src/modules/institution/client/institution-ai-service-usage-client.ts,@/modules/institution/client/institution-ai-service-usage-client,runtime,institution_internal,institution,institution,component,client,entitlement,entitlement,no,no,low
src/modules/institution/components/InstitutionAiServiceUsageShell.tsx,src/modules/institution/components/InstitutionPageState.tsx,@/modules/institution/components/InstitutionPageState,runtime,institution_internal,institution,institution,component,component,entitlement,shared,no,no,low
src/modules/institution/components/InstitutionAiServiceUsageShell.tsx,src/modules/institution/components/InstitutionSectionHeader.tsx,@/modules/institution/components/InstitutionSectionHeader,runtime,institution_internal,institution,institution,component,component,entitlement,shared,no,no,low
src/modules/institution/components/InstitutionAiServiceUsageShell.tsx,src/shared/utils/cn.ts,@/shared/utils/cn,runtime,cross_module_internal,institution,src_other,component,other,entitlement,shared,no,no,medium
src/modules/institution/components/InstitutionAuditEventsShell.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,audit,,no,no,low
src/modules/institution/components/InstitutionAuditEventsShell.tsx,,react,runtime,external_package,institution,react,component,external_package,audit,,no,no,low
src/modules/institution/components/InstitutionAuditEventsShell.tsx,src/modules/audit/client/institution-audit-events-client.ts,@/modules/audit/client/institution-audit-events-client,runtime,cross_module_internal,institution,audit,component,client,audit,audit,no,no,medium
src/modules/institution/components/InstitutionAuditEventsShell.tsx,src/modules/audit/domain/audit-event-query.ts,@/modules/audit/domain/audit-event-query,runtime,cross_module_internal,institution,audit,component,domain,audit,audit,no,no,medium
src/modules/institution/components/InstitutionAuditEventsShell.tsx,src/modules/institution/components/InstitutionPageState.tsx,@/modules/institution/components/InstitutionPageState,runtime,institution_internal,institution,institution,component,component,audit,shared,no,no,low
src/modules/institution/components/InstitutionAuditEventsShell.tsx,src/modules/institution/components/InstitutionSectionHeader.tsx,@/modules/institution/components/InstitutionSectionHeader,runtime,institution_internal,institution,institution,component,component,audit,shared,no,no,low
src/modules/institution/components/InstitutionAuditEventsShell.tsx,src/modules/security/domain/access-control.ts,@/modules/security/domain/access-control,runtime,cross_module_internal,institution,security,component,domain,audit,shared,no,no,medium
src/modules/institution/components/InstitutionCapabilityOffPage.tsx,,next/link,runtime,external_package,institution,next,component,external_package,shared,,no,no,low
src/modules/institution/components/InstitutionCapabilityOffPage.tsx,src/modules/institution-contracts/v1/institution-navigation.ts,@/modules/institution-contracts/v1/institution-navigation,runtime,cross_module_internal,institution,institution-contracts,component,other,shared,shared,no,no,medium
src/modules/institution/components/InstitutionCapabilityOffPage.tsx,src/modules/institution-contracts/v1/institution-routes.ts,@/modules/institution-contracts/v1/institution-routes,runtime,cross_module_internal,institution,institution-contracts,component,other,shared,shared,no,no,medium
src/modules/institution/components/InstitutionCapabilityOffPage.tsx,src/modules/institution/components/InstitutionPageState.tsx,@/modules/institution/components/InstitutionPageState,runtime,institution_internal,institution,institution,component,component,shared,shared,no,no,low
src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,knowledge,,no,no,low
src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx,,react,runtime,external_package,institution,react,component,external_package,knowledge,,no,no,low
src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx,src/modules/institution/client/tenant-business-client.ts,@/modules/institution/client/tenant-business-client,runtime,institution_internal,institution,institution,component,client,knowledge,shared,no,no,low
src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx,src/modules/institution/domain/institution-knowledge-management.ts,@/modules/institution/domain/institution-knowledge-management,type,institution_internal,institution,institution,component,domain,knowledge,knowledge,no,no,low
src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx,src/shared/utils/cn.ts,@/shared/utils/cn,runtime,cross_module_internal,institution,src_other,component,other,knowledge,shared,no,no,medium
src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,knowledge,,no,no,low
src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,react,runtime,external_package,institution,react,component,external_package,knowledge,,no,no,low
src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/client/tenant-business-client.ts,@/modules/institution/client/tenant-business-client,runtime,institution_internal,institution,institution,component,client,knowledge,shared,no,no,low
src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx,@/modules/institution/components/InstitutionKnowledgeBaseCardPanel,runtime,institution_internal,institution,institution,component,component,knowledge,knowledge,no,no,low
src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/components/InstitutionPageState.tsx,@/modules/institution/components/InstitutionPageState,runtime,institution_internal,institution,institution,component,component,knowledge,shared,no,no,low
src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/domain/institution-knowledge-management.ts,@/modules/institution/domain/institution-knowledge-management,type,institution_internal,institution,institution,component,domain,knowledge,knowledge,no,no,low
src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/knowledge-base/domain/v1-knowledge-base-controlled-trial-readiness.ts,@/modules/knowledge-base/domain/v1-knowledge-base-controlled-trial-readiness,runtime,cross_module_internal,institution,knowledge-base,component,domain,knowledge,knowledge,no,no,medium
src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/shared/utils/cn.ts,@/shared/utils/cn,runtime,cross_module_internal,institution,src_other,component,other,knowledge,shared,no,no,medium
src/modules/institution/components/InstitutionNavigationShell.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,shared,,no,no,low
src/modules/institution/components/InstitutionNavigationShell.tsx,,next/link,runtime,external_package,institution,next,component,external_package,shared,,no,no,low
src/modules/institution/components/InstitutionNavigationShell.tsx,,react,runtime,external_package,institution,react,component,external_package,shared,,no,no,low
src/modules/institution/components/InstitutionNavigationShell.tsx,src/modules/institution-contracts/v1/institution-navigation.ts,@/modules/institution-contracts/v1/institution-navigation,runtime,cross_module_internal,institution,institution-contracts,component,other,shared,shared,no,no,medium
src/modules/institution/components/InstitutionNavigationShell.tsx,src/shared/utils/cn.ts,@/shared/utils/cn,runtime,cross_module_internal,institution,src_other,component,other,shared,shared,no,no,medium
src/modules/institution/components/InstitutionPageState.tsx,,lucide-react,type,external_package,institution,lucide-react,component,external_package,shared,,no,no,low
src/modules/institution/components/InstitutionPageState.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,shared,,no,no,low
src/modules/institution/components/InstitutionPageState.tsx,,react,type,external_package,institution,react,component,external_package,shared,,no,no,low
src/modules/institution/components/InstitutionPageState.tsx,src/modules/institution/client/tenant-business-client.ts,@/modules/institution/client/tenant-business-client,type,institution_internal,institution,institution,component,client,shared,shared,no,no,low
src/modules/institution/components/InstitutionPageState.tsx,src/shared/utils/cn.ts,@/shared/utils/cn,runtime,cross_module_internal,institution,src_other,component,other,shared,shared,no,no,medium
src/modules/institution/components/InstitutionSectionHeader.tsx,,react,type,external_package,institution,react,component,external_package,shared,,no,no,low
src/modules/institution/components/InstitutionSectionHeader.tsx,src/shared/utils/cn.ts,@/shared/utils/cn,runtime,cross_module_internal,institution,src_other,component,other,shared,shared,no,no,medium
src/modules/institution/components/SmartFollowUpShell.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,followup,,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,,react,runtime,external_package,institution,react,component,external_package,followup,,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/client/tenant-business-client.ts,@/modules/institution/client/tenant-business-client,runtime,institution_internal,institution,institution,component,client,followup,shared,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/components/InstitutionPageState.tsx,@/modules/institution/components/InstitutionPageState,runtime,institution_internal,institution,institution,component,component,followup,shared,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/components/InstitutionSectionHeader.tsx,@/modules/institution/components/InstitutionSectionHeader,runtime,institution_internal,institution,institution,component,component,followup,shared,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/domain/followup-message-drafts.ts,@/modules/institution/domain/followup-message-drafts,type,institution_internal,institution,institution,component,domain,followup,followup,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/domain/followup-operations-dashboard.ts,@/modules/institution/domain/followup-operations-dashboard,type,institution_internal,institution,institution,component,domain,followup,followup,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/domain/followup-path-enrollment.ts,@/modules/institution/domain/followup-path-enrollment,type,institution_internal,institution,institution,component,domain,followup,followup,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/domain/followup-workflow.ts,@/modules/institution/domain/followup-workflow,type,institution_internal,institution,institution,component,domain,followup,followup,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/domain/followups.ts,@/modules/institution/domain/followups,runtime,institution_internal,institution,institution,component,domain,followup,followup,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/domain/tenant-business-view-models.ts,@/modules/institution/domain/tenant-business-view-models,runtime,institution_internal,institution,institution,component,domain,followup,ai,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/domain/wecom-authorization.ts,@/modules/institution/domain/wecom-authorization,runtime,institution_internal,institution,institution,component,domain,followup,wecom,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/domain/wecom-controlled-reachout.ts,@/modules/institution/domain/wecom-controlled-reachout,type,institution_internal,institution,institution,component,domain,followup,wecom,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/domain/wecom-customer-contact.ts,@/modules/institution/domain/wecom-customer-contact,runtime,institution_internal,institution,institution,component,domain,followup,wecom,no,no,low
src/modules/institution/components/SmartFollowUpShell.tsx,src/modules/institution/domain/wecom-reachout-mock.ts,@/modules/institution/domain/wecom-reachout-mock,runtime,institution_internal,institution,institution,component,domain,followup,wecom,no,no,low
src/modules/institution/components/TreatmentSummaryManagementShell.tsx,,lucide-react,runtime,external_package,institution,lucide-react,component,external_package,treatment,,no,no,low
src/modules/institution/components/TreatmentSummaryManagementShell.tsx,,react,runtime,external_package,institution,react,component,external_package,treatment,,no,no,low
src/modules/institution/components/TreatmentSummaryManagementShell.tsx,src/modules/institution/client/tenant-business-client.ts,@/modules/institution/client/tenant-business-client,runtime,institution_internal,institution,institution,component,client,treatment,shared,no,no,low
src/modules/institution/components/TreatmentSummaryManagementShell.tsx,src/modules/institution/components/InstitutionPageState.tsx,@/modules/institution/components/InstitutionPageState,runtime,institution_internal,institution,institution,component,component,treatment,shared,no,no,low
src/modules/institution/components/TreatmentSummaryManagementShell.tsx,src/modules/institution/components/InstitutionSectionHeader.tsx,@/modules/institution/components/InstitutionSectionHeader,runtime,institution_internal,institution,institution,component,component,treatment,shared,no,no,low
src/modules/institution/components/TreatmentSummaryManagementShell.tsx,src/modules/institution/domain/followup-workflow.ts,@/modules/institution/domain/followup-workflow,type,institution_internal,institution,institution,component,domain,treatment,followup,no,no,low
src/modules/institution/components/TreatmentSummaryManagementShell.tsx,src/modules/institution/domain/tenant-business-view-models.ts,@/modules/institution/domain/tenant-business-view-models,runtime,institution_internal,institution,institution,component,domain,treatment,ai,no,no,low
src/modules/institution/components/TreatmentSummaryManagementShell.tsx,src/modules/institution/domain/treatment-followup-suggestions.ts,@/modules/institution/domain/treatment-followup-suggestions,type,institution_internal,institution,institution,component,domain,treatment,followup,no,no,low
src/modules/institution/components/TreatmentSummaryManagementShell.tsx,src/modules/institution/domain/treatment-summaries.ts,@/modules/institution/domain/treatment-summaries,runtime,institution_internal,institution,institution,component,domain,treatment,treatment,no,no,low
src/modules/institution/components/TreatmentSummaryManagementShell.tsx,src/shared/utils/cn.ts,@/shared/utils/cn,runtime,cross_module_internal,institution,src_other,component,other,treatment,shared,no,no,medium
src/modules/institution/components/TrustedReachOutSafetyPanel.tsx,,react,runtime,external_package,institution,react,component,external_package,shared,,no,no,low
src/modules/institution/components/TrustedReachOutSafetyPanel.tsx,src/modules/institution/client/trusted-reachout-safety-client.ts,@/modules/institution/client/trusted-reachout-safety-client,runtime,institution_internal,institution,institution,component,client,shared,shared,no,no,low
